DonorID,Name,Phone,Email,City,SignupDate,Past_Donations,Reliability_Score,Last_Feedback,Flagged
D01957,Donor 1957,+919827827166,donor1957@example.com,Hyderabad,2024-02-12,10,0.94,4,False
D01958,Donor 1958,+919091194664,donor1958@example.com,Bengaluru,2023-07-08,5,0.99,4,False
D01959,Donor 1959,+918193409513,donor1959@example.com,Bengaluru,2023-06-01,7,0.88,3,False
D01960,Donor 1960,+918602125437,donor1960@example.com,Chennai,2023-07-04,5,0.49,2,False
D01961,Donor 1961,+919828947366,donor1961@example.com,Delhi,2023-01-03,6,0.8,5,False
D01962,Donor 1962,+917169330092,donor1962@example.com,Jaipur,2024-06-01,6,0.86,4,False
D01963,Donor 1963,+918749496067,donor1963@example.com,Delhi,2023-10-25,14,0.76,5,False
D01964,Donor 1964,+919614606270,donor1964@example.com,Ahmedabad,2023-03-06,13,0.98,5,False
D01965,Donor 1965,+919800553579,donor1965@example.com,Delhi,2023-08-25,7,0.86,3,False
D01966,Donor 1966,+917952627766,donor1966@example.com,Delhi,2023-08-23,8,0.75,4,False
D01967,Donor 1967,+919347396867,donor1967@example.com,Bengaluru,2023-09-02,6,0.59,2,False
D01968,Donor 1968,+919133033653,donor1968@example.com,Hyderabad,2023-01-17,9,0.94,5,False
D01969,Donor 1969,+918670856164,donor1969@example.com,Kolkata,2023-08-07,9,0.94,5,False
D01970,Donor 1970,+918412077151,donor1970@example.com,Bengaluru,2023-12-03,6,0.75,5,False
D01971,Donor 1971,+918255490363,donor1971@example.com,Mumbai,2023-09-09,9,0.58,3,False
D01972,Donor 1972,+917419207321,donor1972@example.com,Mumbai,2023-09-21,13,0.8,4,False
D01973,Donor 1973,+917521584613,donor1973@example.com,Mumbai,2023-11-13,2,0.77,3,False
D01974,Donor 1974,+918938282646,donor1974@example.com,Mumbai,2023-09-03,8,0.99,4,False
D01975,Donor 1975,+919638681900,donor1975@example.com,Bengaluru,2023-05-05,14,0.88,4,False
D01976,Donor 1976,+919342064770,donor1976@example.com,Chennai,2023-03-27,11,0.79,4,False
D01977,Donor 1977,+918469313429,donor1977@example.com,Mumbai,2023-01-19,2,1.0,3,False
D01978,Donor 1978,+918857150544,donor1978@example.com,Kolkata,2024-06-18,11,0.76,3,False
D01979,Donor 1979,+919518373295,donor1979@example.com,Bengaluru,2024-06-08,6,0.91,5,False
D01980,Donor 1980,+918383898602,donor1980@example.com,Bengaluru,2023-03-10,15,0.89,5,False
D01981,Donor 1981,+918526523558,donor1981@example.com,Mumbai,2024-01-13,1,0.86,3,False
D01982,Donor 1982,+917366039728,donor1982@example.com,Kolkata,2024-01-17,0,0.99,3,False
D01983,Donor 1983,+919377629728,donor1983@example.com,Bengaluru,2023-04-09,3,0.9,5,False
D01984,Donor 1984,+918056723350,donor1984@example.com,Pune,2023-12-15,1,0.95,4,False
D01985,Donor 1985,+917588064696,donor1985@example.com,Delhi,2024-07-03,3,0.76,5,False
D01986,Donor 1986,+917319533731,donor1986@example.com,Bengaluru,2023-09-22,8,0.83,5,False
D01987,Donor 1987,+918224732325,donor1987@example.com,Mumbai,2024-01-08,9,0.85,4,False
D01988,Donor 1988,+918134729700,donor1988@example.com,Mumbai,2023-07-09,3,0.84,4,False
D01989,Donor 1989,+917210791425,donor1989@example.com,Mumbai,2023-11-22,6,0.9,4,False
D01990,Donor 1990,+919479750376,donor1990@example.com,Bengaluru,2023-11-15,2,0.95,5,False
D01991,Donor 1991,+917174965932,donor1991@example.com,Chennai,2023-11-01,3,0.97,4,False
D01992,Donor 1992,+917405079691,donor1992@example.com,Mumbai,2024-03-06,8,0.94,5,False
D01993,Donor 1993,+919327719428,donor1993@example.com,Delhi,2023-01-05,1,0.87,3,False
D01994,Donor 1994,+919785225111,donor1994@example.com,Mumbai,2023-09-28,7,0.77,5,False
D01995,Donor 1995,+917727436818,donor1995@example.com,Hyderabad,2023-04-17,15,0.8,5,False
D01996,Donor 1996,+919476867915,donor1996@example.com,Kolkata,2024-06-05,0,0.92,5,False
D01997,Donor 1997,+918668342007,donor1997@example.com,Pune,2023-07-12,1,0.86,3,False
D01998,Donor 1998,+919483915724,donor1998@example.com,Bengaluru,2024-06-24,12,0.99,4,False
D01999,Donor 1999,+919599554387,donor1999@example.com,Delhi,2023-10-03,3,0.93,4,False
D02000,Donor 2000,+919476546913,donor2000@example.com,Hyderabad,2023-01-02,6,0.94,3,False
D02001,Donor 2001,+917199991774,donor2001@example.com,Delhi,2023-05-03,1,0.81,5,False
D02002,Donor 2002,+917012101775,donor2002@example.com,Mumbai,2023-03-15,6,0.82,5,False
D02003,Donor 2003,+918920170392,donor2003@example.com,Delhi,2023-08-04,0,0.85,3,False
D02004,Donor 2004,+919832617799,donor2004@example.com,Bengaluru,2023-05-31,11,0.83,5,False
D02005,Donor 2005,+919859833994,donor2005@example.com,Delhi,2023-10-09,4,0.8,5,False
D02006,Donor 2006,+918860980939,donor2006@example.com,Delhi,2023-09-06,8,0.86,4,False
D02007,Donor 2007,+917875485620,donor2007@example.com,Bengaluru,2023-06-12,1,0.94,4,False
D02008,Donor 2008,+919032524389,donor2008@example.com,Chennai,2023-04-24,8,0.79,5,False
D02009,Donor 2009,+919956788203,donor2009@example.com,Bengaluru,2023-03-08,9,0.91,4,False
D02010,Donor 2010,+917073640542,donor2010@example.com,Ahmedabad,2024-05-03,15,0.81,3,False
D02011,Donor 2011,+919242094195,donor2011@example.com,Hyderabad,2024-05-12,4,0.78,4,False
D02012,Donor 2012,+919435915876,donor2012@example.com,Mumbai,2023-04-12,9,0.94,3,False
D02013,Donor 2013,+919387822437,donor2013@example.com,Hyderabad,2023-09-05,7,0.94,5,False
D02014,Donor 2014,+919961971706,donor2014@example.com,Mumbai,2024-06-26,0,0.79,5,False
D02015,Donor 2015,+918315711918,donor2015@example.com,Mumbai,2024-03-05,15,0.8,5,False
D02016,Donor 2016,+919876924899,donor2016@example.com,Pune,2024-03-11,8,0.9,5,False
D02017,Donor 2017,+918443744569,donor2017@example.com,Delhi,2024-01-01,6,0.97,4,False
D02018,Donor 2018,+917070572216,donor2018@example.com,Jaipur,2024-04-27,15,0.81,5,False
D02019,Donor 2019,+917880293714,donor2019@example.com,Kolkata,2023-03-20,4,0.81,4,False
D02020,Donor 2020,+919356081869,donor2020@example.com,Surat,2024-02-27,2,0.78,4,False
D02021,Donor 2021,+917050241762,donor2021@example.com,Mumbai,2023-05-19,6,0.84,5,False
D02022,Donor 2022,+918016659593,donor2022@example.com,Mumbai,2024-02-23,14,0.97,5,False
D02023,Donor 2023,+919323900045,donor2023@example.com,Hyderabad,2023-05-02,7,0.76,3,False
D02024,Donor 2024,+917429898519,donor2024@example.com,Ahmedabad,2023-01-07,6,0.95,3,False
D02025,Donor 2025,+918532872429,donor2025@example.com,Hyderabad,2024-05-30,8,0.75,4,False
D02026,Donor 2026,+917674112995,donor2026@example.com,Mumbai,2023-06-18,0,0.92,3,False
D02027,Donor 2027,+917263174788,donor2027@example.com,Delhi,2023-02-16,6,0.8,5,False
D02028,Donor 2028,+917876876005,donor2028@example.com,Ahmedabad,2024-04-05,1,0.78,4,False
D02029,Donor 2029,+918623867626,donor2029@example.com,Mumbai,2023-11-03,2,0.96,3,False
D02030,Donor 2030,+917676604772,donor2030@example.com,Mumbai,2023-06-25,10,0.51,1,False
D02031,Donor 2031,+918143063009,donor2031@example.com,Kolkata,2023-03-16,13,0.81,5,False
D02032,Donor 2032,+919552368472,donor2032@example.com,Mumbai,2024-06-16,10,0.97,5,False
D02033,Donor 2033,+917919754787,donor2033@example.com,Delhi,2023-08-09,14,0.82,5,False
D02034,Donor 2034,+917390948288,donor2034@example.com,Bengaluru,2023-01-21,12,0.94,5,False
D02035,Donor 2035,+917486039492,donor2035@example.com,Bengaluru,2023-04-29,7,0.93,5,False
D02036,Donor 2036,+917995575263,donor2036@example.com,Mumbai,2024-05-05,4,0.76,3,False
D02037,Donor 2037,+918456474754,donor2037@example.com,Pune,2023-09-04,2,0.81,5,False
D02038,Donor 2038,+917189058283,donor2038@example.com,Kolkata,2024-07-04,10,0.89,4,False
D02039,Donor 2039,+917634891614,donor2039@example.com,Mumbai,2024-05-17,7,0.92,5,False
D02040,Donor 2040,+917707100364,donor2040@example.com,Delhi,2024-03-28,2,0.93,5,False
D02041,Donor 2041,+917130341144,donor2041@example.com,Kolkata,2023-10-10,5,0.53,1,True
D02042,Donor 2042,+917422026052,donor2042@example.com,Mumbai,2023-11-27,2,0.77,4,False
D02043,Donor 2043,+918343654869,donor2043@example.com,Surat,2024-01-16,0,0.93,4,False
D02044,Donor 2044,+917635412987,donor2044@example.com,Mumbai,2023-04-28,9,0.82,5,False
D02045,Donor 2045,+918241147606,donor2045@example.com,Kolkata,2024-05-03,2,0.79,5,False
D02046,Donor 2046,+917189607394,donor2046@example.com,Bengaluru,2023-02-13,1,0.88,5,False
D02047,Donor 2047,+917380914444,donor2047@example.com,Pune,2023-02-20,7,0.84,4,False
D02048,Donor 2048,+918773702963,donor2048@example.com,Mumbai,2024-06-12,12,0.84,3,False
D02049,Donor 2049,+918331982602,donor2049@example.com,Mumbai,2023-10-03,10,0.84,3,False
D02050,Donor 2050,+917892994637,donor2050@example.com,Mumbai,2024-01-20,1,0.91,3,False
D02051,Donor 2051,+917072990230,donor2051@example.com,Chennai,2024-02-25,14,0.9,5,False
D02052,Donor 2052,+917525748898,donor2052@example.com,Mumbai,2024-06-22,1,0.82,4,False
D02053,Donor 2053,+919765002991,donor2053@example.com,Chennai,2023-09-16,0,0.82,3,False
D02054,Donor 2054,+917806096647,donor2054@example.com,Delhi,2024-04-30,7,0.88,5,False
D02055,Donor 2055,+918718341870,donor2055@example.com,Mumbai,2023-03-07,4,0.92,5,False
D02056,Donor 2056,+918042458230,donor2056@example.com,Mumbai,2023-10-30,9,0.85,4,False
D02057,Donor 2057,+918081687203,donor2057@example.com,Delhi,2023-05-14,13,0.8,3,False
D02058,Donor 2058,+917672901159,donor2058@example.com,Pune,2024-04-18,9,0.99,4,False
D02059,Donor 2059,+919902328042,donor2059@example.com,Chennai,2024-01-18,1,0.8,4,False
D02060,Donor 2060,+917099918544,donor2060@example.com,Kolkata,2023-12-15,9,0.8,5,False
D02061,Donor 2061,+919203232954,donor2061@example.com,Kolkata,2023-03-28,13,0.95,5,False
D02062,Donor 2062,+918582144815,donor2062@example.com,Chennai,2024-06-27,0,0.94,3,False
D02063,Donor 2063,+919000091944,donor2063@example.com,Surat,2024-05-27,8,0.83,5,False
D02064,Donor 2064,+917928286182,donor2064@example.com,Delhi,2023-03-05,6,0.6,1,False
D02065,Donor 2065,+917524760913,donor2065@example.com,Ahmedabad,2023-12-30,8,0.9,4,False
D02066,Donor 2066,+919260060815,donor2066@example.com,Pune,2023-08-16,2,0.77,4,False
D02067,Donor 2067,+917850361237,donor2067@example.com,Pune,2023-05-07,11,0.37,2,True
D02068,Donor 2068,+918746535263,donor2068@example.com,Mumbai,2023-08-10,10,1.0,3,False
D02069,Donor 2069,+918672205455,donor2069@example.com,Delhi,2023-03-20,15,0.94,3,False
D02070,Donor 2070,+917114114107,donor2070@example.com,Mumbai,2024-04-17,0,0.75,3,False
D02071,Donor 2071,+919250003422,donor2071@example.com,Kolkata,2023-04-20,3,0.89,3,False
D02072,Donor 2072,+919560110233,donor2072@example.com,Delhi,2023-09-08,15,0.82,3,False
D02073,Donor 2073,+918485167781,donor2073@example.com,Pune,2024-03-01,6,0.85,3,False
D02074,Donor 2074,+919745723095,donor2074@example.com,Kolkata,2023-03-01,2,0.95,5,False
D02075,Donor 2075,+918472960281,donor2075@example.com,Bengaluru,2023-10-21,7,0.81,3,False
D02076,Donor 2076,+919172620347,donor2076@example.com,Pune,2023-05-23,5,0.99,3,False
D02077,Donor 2077,+918095849435,donor2077@example.com,Mumbai,2023-03-17,10,0.83,3,False
D02078,Donor 2078,+918575548459,donor2078@example.com,Mumbai,2023-10-29,13,0.99,5,False
D02079,Donor 2079,+917199107810,donor2079@example.com,Jaipur,2023-01-22,12,0.86,5,False
D02080,Donor 2080,+917181069443,donor2080@example.com,Mumbai,2023-04-09,13,0.95,3,False
D02081,Donor 2081,+917379588115,donor2081@example.com,Ahmedabad,2023-02-26,11,0.85,3,False
D02082,Donor 2082,+917429263680,donor2082@example.com,Chennai,2024-01-31,2,0.83,3,False
D02083,Donor 2083,+919363483533,donor2083@example.com,Bengaluru,2023-08-12,11,0.76,3,False
D02084,Donor 2084,+917612444274,donor2084@example.com,Pune,2024-03-22,15,0.86,5,False
D02085,Donor 2085,+918039812090,donor2085@example.com,Mumbai,2023-08-04,9,0.94,4,False
D02086,Donor 2086,+919865201836,donor2086@example.com,Delhi,2023-01-06,6,0.84,5,False
D02087,Donor 2087,+917533164924,donor2087@example.com,Delhi,2024-06-25,6,0.81,3,False
D02088,Donor 2088,+918581590870,donor2088@example.com,Mumbai,2023-04-15,0,0.9,5,False
D02089,Donor 2089,+918946083747,donor2089@example.com,Hyderabad,2023-03-08,5,0.98,4,False
D02090,Donor 2090,+918614340740,donor2090@example.com,Pune,2023-06-19,13,0.94,5,False
D02091,Donor 2091,+917623547867,donor2091@example.com,Bengaluru,2023-10-31,14,0.77,5,False
D02092,Donor 2092,+918264470592,donor2092@example.com,Pune,2024-01-10,7,0.79,3,False
D02093,Donor 2093,+917465380627,donor2093@example.com,Ahmedabad,2024-05-27,6,0.99,3,False
D02094,Donor 2094,+917235246186,donor2094@example.com,Pune,2023-08-17,13,0.85,4,False
D02095,Donor 2095,+918794023546,donor2095@example.com,Bengaluru,2023-01-24,12,0.91,3,False
D02096,Donor 2096,+917979726517,donor2096@example.com,Surat,2024-03-28,9,0.89,5,False
D02097,Donor 2097,+919234278606,donor2097@example.com,Ahmedabad,2023-08-14,11,0.91,3,False
D02098,Donor 2098,+917505969815,donor2098@example.com,Ahmedabad,2023-01-18,11,0.99,3,False
D02099,Donor 2099,+917629694907,donor2099@example.com,Bengaluru,2024-03-20,9,0.42,2,False
D02100,Donor 2100,+919707344826,donor2100@example.com,Delhi,2023-09-30,12,0.89,3,False
D02101,Donor 2101,+917625852158,donor2101@example.com,Kolkata,2023-08-10,13,0.77,3,False
D02102,Donor 2102,+918146958385,donor2102@example.com,Mumbai,2024-06-25,3,0.81,4,False
D02103,Donor 2103,+917174212793,donor2103@example.com,Delhi,2023-06-02,9,0.96,3,False
D02104,Donor 2104,+918865081597,donor2104@example.com,Kolkata,2023-06-18,0,0.75,5,False
D02105,Donor 2105,+917322366248,donor2105@example.com,Bengaluru,2024-02-05,6,0.34,1,False
D02106,Donor 2106,+919266936924,donor2106@example.com,Mumbai,2023-07-17,0,0.76,3,False
D02107,Donor 2107,+918946208161,donor2107@example.com,Delhi,2023-10-13,2,0.96,4,False
D02108,Donor 2108,+917216033305,donor2108@example.com,Pune,2023-07-01,14,0.91,5,False
D02109,Donor 2109,+918901360313,donor2109@example.com,Bengaluru,2024-01-13,8,0.75,5,False
D02110,Donor 2110,+918768006531,donor2110@example.com,Hyderabad,2023-10-16,14,0.97,5,False
D02111,Donor 2111,+919113528086,donor2111@example.com,Mumbai,2023-05-14,0,0.89,5,False
D02112,Donor 2112,+917286878499,donor2112@example.com,Jaipur,2024-04-30,5,0.89,4,False
D02113,Donor 2113,+917870445743,donor2113@example.com,Mumbai,2023-01-24,8,0.77,4,False
D02114,Donor 2114,+917870240150,donor2114@example.com,Jaipur,2023-08-26,10,0.84,4,False
D02115,Donor 2115,+917705546622,donor2115@example.com,Delhi,2024-02-15,2,0.87,5,False
D02116,Donor 2116,+918812044807,donor2116@example.com,Delhi,2023-04-15,0,0.84,3,False
D02117,Donor 2117,+918614826577,donor2117@example.com,Surat,2024-06-09,15,0.89,3,False
D02118,Donor 2118,+917724533378,donor2118@example.com,Pune,2023-07-14,9,0.83,5,False
D02119,Donor 2119,+917405944165,donor2119@example.com,Mumbai,2023-11-27,12,0.82,4,False
D02120,Donor 2120,+917436434995,donor2120@example.com,Hyderabad,2023-10-10,7,0.86,4,False
D02121,Donor 2121,+919146016079,donor2121@example.com,Chennai,2024-04-26,4,0.98,5,False
D02122,Donor 2122,+917396290363,donor2122@example.com,Mumbai,2024-06-09,2,0.75,4,False
D02123,Donor 2123,+918803318166,donor2123@example.com,Jaipur,2024-07-03,6,0.82,3,False
D02124,Donor 2124,+917994838086,donor2124@example.com,Bengaluru,2023-12-15,14,0.81,5,False
D02125,Donor 2125,+918754172765,donor2125@example.com,Surat,2023-09-06,5,0.89,3,False
D02126,Donor 2126,+919528067531,donor2126@example.com,Mumbai,2023-12-13,14,0.99,5,False
D02127,Donor 2127,+918729408673,donor2127@example.com,Hyderabad,2024-03-14,3,0.86,4,False
D02128,Donor 2128,+917009669982,donor2128@example.com,Mumbai,2023-08-30,4,0.97,4,False
D02129,Donor 2129,+918408279416,donor2129@example.com,Pune,2023-05-28,5,0.8,5,False
D02130,Donor 2130,+918921062946,donor2130@example.com,Delhi,2023-06-13,11,0.75,3,False
D02131,Donor 2131,+917748246572,donor2131@example.com,Chennai,2023-09-29,2,0.88,3,False
D02132,Donor 2132,+919394557702,donor2132@example.com,Jaipur,2023-05-23,14,0.94,5,False
D02133,Donor 2133,+917680052083,donor2133@example.com,Kolkata,2024-07-01,9,0.95,3,False
D02134,Donor 2134,+919569347712,donor2134@example.com,Bengaluru,2023-02-08,7,0.92,5,False
D02135,Donor 2135,+919618770275,donor2135@example.com,Pune,2023-09-14,4,0.82,5,False
D02136,Donor 2136,+918966603030,donor2136@example.com,Bengaluru,2023-03-09,11,0.86,3,False
D02137,Donor 2137,+918922337892,donor2137@example.com,Bengaluru,2024-03-27,5,0.81,4,False
D02138,Donor 2138,+918180686699,donor2138@example.com,Pune,2024-05-04,5,0.76,4,False
D02139,Donor 2139,+917643888959,donor2139@example.com,Delhi,2023-03-21,19,0.45,3,False
D02140,Donor 2140,+919216705036,donor2140@example.com,Mumbai,2024-03-22,4,0.96,5,False
D02141,Donor 2141,+919927289642,donor2141@example.com,Bengaluru,2023-07-20,1,0.95,5,False
D02142,Donor 2142,+917128409885,donor2142@example.com,Hyderabad,2023-01-01,7,0.84,5,False
D02143,Donor 2143,+917131572627,donor2143@example.com,Pune,2024-01-05,10,0.92,5,False
D02144,Donor 2144,+918608591135,donor2144@example.com,Delhi,2023-05-08,5,0.94,4,False
D02145,Donor 2145,+917602816534,donor2145@example.com,Delhi,2023-09-15,12,0.87,4,False
D02146,Donor 2146,+918156430543,donor2146@example.com,Chennai,2023-10-29,4,0.92,4,False
D02147,Donor 2147,+917341909233,donor2147@example.com,Mumbai,2023-08-16,3,0.84,5,False
D02148,Donor 2148,+917764068556,donor2148@example.com,Jaipur,2023-12-02,10,0.93,4,False
D02149,Donor 2149,+919983274325,donor2149@example.com,Pune,2024-02-03,5,0.85,3,False
D02150,Donor 2150,+919166730459,donor2150@example.com,Kolkata,2023-12-18,11,0.78,3,False
D02151,Donor 2151,+919399533390,donor2151@example.com,Jaipur,2024-02-05,15,0.88,4,False
D02152,Donor 2152,+918124023059,donor2152@example.com,Delhi,2023-01-17,15,0.94,3,False
D02153,Donor 2153,+919478044003,donor2153@example.com,Ahmedabad,2023-01-08,3,0.97,3,False
D02154,Donor 2154,+918432866087,donor2154@example.com,Bengaluru,2023-04-26,5,0.76,5,False
D02155,Donor 2155,+918321048099,donor2155@example.com,Delhi,2023-08-30,2,0.96,3,False
D02156,Donor 2156,+917930272163,donor2156@example.com,Delhi,2023-11-30,10,0.96,5,False
D02157,Donor 2157,+919252816770,donor2157@example.com,Bengaluru,2023-06-27,6,0.95,3,False
D02158,Donor 2158,+918141406531,donor2158@example.com,Jaipur,2023-09-01,10,0.76,3,False
D02159,Donor 2159,+918961223697,donor2159@example.com,Delhi,2023-04-22,2,0.76,4,False
D02160,Donor 2160,+917565365414,donor2160@example.com,Pune,2024-06-25,15,0.89,4,False
D02161,Donor 2161,+918496006930,donor2161@example.com,Bengaluru,2023-01-07,7,0.96,4,False
D02162,Donor 2162,+919506401725,donor2162@example.com,Jaipur,2023-06-16,13,0.85,5,False
D02163,Donor 2163,+919116181340,donor2163@example.com,Mumbai,2024-03-01,8,0.82,5,False
D02164,Donor 2164,+919526820394,donor2164@example.com,Delhi,2023-12-12,8,0.89,4,False
D02165,Donor 2165,+919638752841,donor2165@example.com,Mumbai,2024-01-08,9,0.79,3,False
D02166,Donor 2166,+917169231110,donor2166@example.com,Kolkata,2023-03-26,0,0.78,3,False
D02167,Donor 2167,+917312450981,donor2167@example.com,Kolkata,2023-06-09,7,0.9,3,False
D02168,Donor 2168,+917297394609,donor2168@example.com,Kolkata,2023-05-15,3,0.95,3,False
D02169,Donor 2169,+918828293832,donor2169@example.com,Pune,2023-01-06,1,0.88,5,False
D02170,Donor 2170,+918645262644,donor2170@example.com,Bengaluru,2023-07-06,9,0.96,4,False
D02171,Donor 2171,+918894354696,donor2171@example.com,Ahmedabad,2024-05-17,7,0.86,5,False
D02172,Donor 2172,+917720304425,donor2172@example.com,Kolkata,2023-10-27,0,0.78,4,False
D02173,Donor 2173,+917742487799,donor2173@example.com,Chennai,2023-10-22,2,0.88,5,False
D02174,Donor 2174,+919770889099,donor2174@example.com,Pune,2023-04-19,2,0.78,3,False
D02175,Donor 2175,+919231624631,donor2175@example.com,Ahmedabad,2023-11-09,12,0.93,3,False
D02176,Donor 2176,+917104047238,donor2176@example.com,Bengaluru,2024-03-01,6,0.93,5,False
D02177,Donor 2177,+917775951121,donor2177@example.com,Mumbai,2023-06-19,2,0.92,4,False
D02178,Donor 2178,+917582683789,donor2178@example.com,Delhi,2024-05-06,11,0.89,4,False
D02179,Donor 2179,+919876701353,donor2179@example.com,Mumbai,2023-06-08,10,0.79,5,False
D02180,Donor 2180,+919359543699,donor2180@example.com,Delhi,2024-04-09,7,0.93,3,False
D02181,Donor 2181,+917851783030,donor2181@example.com,Hyderabad,2024-03-26,5,0.77,4,False
D02182,Donor 2182,+918399397445,donor2182@example.com,Ahmedabad,2023-08-11,5,0.99,3,False
D02183,Donor 2183,+917432975854,donor2183@example.com,Ahmedabad,2023-06-26,6,0.94,5,False
D02184,Donor 2184,+919365062104,donor2184@example.com,Delhi,2024-03-13,2,0.91,3,False
D02185,Donor 2185,+919480795237,donor2185@example.com,Delhi,2023-08-31,11,0.93,5,False
D02186,Donor 2186,+919768563802,donor2186@example.com,Mumbai,2023-07-28,9,0.82,4,False
D02187,Donor 2187,+919452614095,donor2187@example.com,Jaipur,2024-05-19,12,0.82,4,False
D02188,Donor 2188,+917775071794,donor2188@example.com,Hyderabad,2023-09-25,15,0.9,4,False
D02189,Donor 2189,+918422105453,donor2189@example.com,Mumbai,2024-03-25,5,0.86,3,False
D02190,Donor 2190,+918403925038,donor2190@example.com,Hyderabad,2024-04-24,3,0.8,3,False
D02191,Donor 2191,+917423296554,donor2191@example.com,Chennai,2024-06-15,0,0.95,3,False
D02192,Donor 2192,+917190978346,donor2192@example.com,Mumbai,2024-01-09,1,0.89,4,False
D02193,Donor 2193,+919443498405,donor2193@example.com,Bengaluru,2024-05-15,14,0.88,4,False
D02194,Donor 2194,+918017030458,donor2194@example.com,Delhi,2023-12-24,11,0.92,5,False
D02195,Donor 2195,+918297524788,donor2195@example.com,Delhi,2024-07-01,1,0.8,3,False
D02196,Donor 2196,+917700100044,donor2196@example.com,Mumbai,2024-02-02,10,0.78,3,False
D02197,Donor 2197,+919520628318,donor2197@example.com,Hyderabad,2023-04-06,5,0.94,5,False
D02198,Donor 2198,+919196364598,donor2198@example.com,Hyderabad,2023-12-23,6,0.87,3,False
D02199,Donor 2199,+917354969685,donor2199@example.com,Surat,2023-02-28,0,0.89,3,False
D02200,Donor 2200,+917648246811,donor2200@example.com,Mumbai,2024-05-26,3,0.79,5,False
D02201,Donor 2201,+918977165672,donor2201@example.com,Ahmedabad,2023-06-05,3,0.97,4,False
D02202,Donor 2202,+917556208910,donor2202@example.com,Bengaluru,2024-04-22,7,0.33,1,False
D02203,Donor 2203,+919842055759,donor2203@example.com,Hyderabad,2023-02-12,1,0.86,5,False
D02204,Donor 2204,+917919506215,donor2204@example.com,Chennai,2024-06-25,6,0.98,3,False
D02205,Donor 2205,+919836126778,donor2205@example.com,Bengaluru,2023-10-28,12,0.83,3,False
D02206,Donor 2206,+918211374001,donor2206@example.com,Mumbai,2024-04-11,9,0.94,3,False
D02207,Donor 2207,+918448072365,donor2207@example.com,Mumbai,2023-04-13,12,0.91,3,False
D02208,Donor 2208,+919540048878,donor2208@example.com,Mumbai,2023-12-01,9,0.84,3,False
D02209,Donor 2209,+917005308901,donor2209@example.com,Chennai,2024-01-11,2,0.95,3,False
D02210,Donor 2210,+917982960117,donor2210@example.com,Chennai,2023-12-20,15,0.96,4,False
D02211,Donor 2211,+919317733269,donor2211@example.com,Bengaluru,2023-05-02,13,0.98,4,False
D02212,Donor 2212,+917321903521,donor2212@example.com,Mumbai,2024-02-01,4,0.8,5,False
D02213,Donor 2213,+918554016139,donor2213@example.com,Bengaluru,2023-06-09,15,0.98,5,False
D02214,Donor 2214,+919660409168,donor2214@example.com,Mumbai,2023-06-15,15,0.82,3,False
D02215,Donor 2215,+918208598566,donor2215@example.com,Mumbai,2024-03-29,0,0.85,5,False
D02216,Donor 2216,+919757545045,donor2216@example.com,Hyderabad,2023-04-20,5,0.96,3,False
D02217,Donor 2217,+918741781046,donor2217@example.com,Ahmedabad,2023-08-16,6,0.34,2,False
D02218,Donor 2218,+919534558554,donor2218@example.com,Delhi,2024-04-07,9,0.91,5,False
D02219,Donor 2219,+917457092001,donor2219@example.com,Delhi,2023-12-23,5,0.99,3,False
D02220,Donor 2220,+917508994811,donor2220@example.com,Mumbai,2023-09-15,3,0.76,5,False
D02221,Donor 2221,+918712138642,donor2221@example.com,Mumbai,2023-05-06,13,0.89,4,False
D02222,Donor 2222,+919878463345,donor2222@example.com,Bengaluru,2023-04-03,1,0.89,4,False
D02223,Donor 2223,+918471966858,donor2223@example.com,Mumbai,2024-04-03,0,0.97,5,False
D02224,Donor 2224,+917231426065,donor2224@example.com,Mumbai,2023-03-04,1,0.85,4,False
D02225,Donor 2225,+919279313937,donor2225@example.com,Delhi,2023-08-23,1,0.95,4,False
D02226,Donor 2226,+917106472872,donor2226@example.com,Hyderabad,2024-05-18,12,0.79,3,False
D02227,Donor 2227,+919560488941,donor2227@example.com,Hyderabad,2024-03-21,11,0.86,4,False
D02228,Donor 2228,+917860563746,donor2228@example.com,Surat,2024-05-23,0,0.83,5,False
D02229,Donor 2229,+918690602500,donor2229@example.com,Kolkata,2024-02-17,14,0.98,4,False
D02230,Donor 2230,+919040124062,donor2230@example.com,Kolkata,2023-06-02,2,0.88,3,False
D02231,Donor 2231,+918418764042,donor2231@example.com,Mumbai,2023-02-02,12,0.85,5,False
D02232,Donor 2232,+919007290007,donor2232@example.com,Bengaluru,2023-01-26,1,0.86,3,False
D02233,Donor 2233,+919417726351,donor2233@example.com,Kolkata,2023-09-16,13,0.48,3,True
D02234,Donor 2234,+917739252238,donor2234@example.com,Delhi,2023-10-04,12,0.5,1,True
D02235,Donor 2235,+919568104126,donor2235@example.com,Delhi,2023-09-19,1,0.95,4,False
D02236,Donor 2236,+917853254461,donor2236@example.com,Pune,2024-02-09,15,0.91,4,False
D02237,Donor 2237,+917438324684,donor2237@example.com,Chennai,2024-03-25,12,0.9,4,False
D02238,Donor 2238,+919061119910,donor2238@example.com,Mumbai,2024-01-27,15,0.82,5,False
D02239,Donor 2239,+917905960716,donor2239@example.com,Bengaluru,2023-09-30,5,0.94,5,False
D02240,Donor 2240,+917062966273,donor2240@example.com,Bengaluru,2024-06-11,3,1.0,3,False
D02241,Donor 2241,+919214361643,donor2241@example.com,Bengaluru,2023-09-28,4,0.76,4,False
